,Unnamed: 0,SMILES
6784,1337484,COc1ccc(O)c2c1C(c1cc[nH]c(=O)c1)NCC2
6785,986241,Cc1nc2cc(O)nn2c(C)c1CCC(=O)NC(C)c1ccccc1
6786,812844,CCNC(=O)C(C)NC(=O)Cc1ccc(F)c(Br)c1
6787,1471569,COc1ccccc1C(=O)NCC(C)(O)c1ccc(F)cc1F
6788,559541,Nc1ccc(Nc2ccc3c(c2)OCCO3)c(Cl)c1
6789,1502571,Cc1cc(C)n2nc(C)c(C(=O)NC(C)c3ccccc3)c2n1
6790,409309,CCn1cc(C2C(C(=O)OC)=C(C)Nc3nc(SC)nn32)c(C)n1
6791,204775,CNC(=O)CNc1ncnc2sc3c(c12)CCC3
6792,662140,Cc1cccc(NC(=O)CNC(=O)c2cc3occc3n2C)c1
6793,933952,Cc1cccc(N(C)C(=O)Cn2cnc3ccccc3c2=O)c1C
6794,1231731,CN(CCNc1ccc2cc[nH]c2n1)S(C)(=O)=O
6795,239206,O=C1OC(C(=O)Nc2cccc3cccnc23)Cc2ccccc21
6796,243081,COc1ccccc1NC(=O)c1ccc(C(C)=O)s1
6797,1388584,CCCc1ncc(C(=O)N2CCCCC2CC)c(N)n1
6798,725256,O=C(NCCN1CCN(C(=O)c2cccs2)CC1)c1ccncc1
6799,1637777,COc1cc[nH]c(=NS(=O)(=O)c2ccccc2)c1
6800,323164,Cc1cc(C(=O)NCCc2cccs2)c(C)n1C1CC1
6801,222181,Cc1ccn2c(=O)c(NC(=O)c3ccccc3)c(C)nc2c1
6802,563218,CC(CO)NC(=O)C1(c2ccc(Cl)cc2)CC1
6803,1565718,COCCN1CC2CN(Cc3cn(C)c4ccccc34)CCN2C1=O
6804,1395530,COc1ccc(-c2cnn(CCC(C)C)c(=O)c2CO)cc1
6805,1625283,CC(=O)c1ccc(NC(=O)N2CCC(N3CCCC3=O)CC2)cc1C
6806,557347,C=CCNC(=O)Nc1c(-c2cccc(OC)c2)n[nH]c1CC
6807,1378622,COc1ccc(C)cc1NC(=O)CC(C#N)c1ccccn1
6808,951653,Cc1ccc(CN(C)C(=O)c2ccc(NC3CC3)nc2)o1
6809,897272,O=C(NC1COc2ccccc2C1)c1cccc(NC(=O)C2CC2)c1
6810,1117803,O=C(c1ncoc1C1CC1)N1CCOC(c2ccc(Cl)cc2)C1
6811,833317,O=C(NC1CCSc2ccc(F)cc21)c1n[nH]c(=O)[nH]1
6812,108386,CSc1nc2[nH]c3c(c2c2nnnn12)CCCC3
6813,1304769,CC(c1ccccc1Cl)N(C)C(=O)Cn1c(=O)oc2ccccc21
6814,122783,COc1cc2oc3ccccc3c(=O)c2cc1OC
6815,1222716,COC(=O)C(NC(=O)CC1c2ccccc2CCN1C(C)=O)C(C)C
6816,709316,CC(=O)NCCNC(=O)N1CCN(c2oc(C3CC3)nc2C#N)CC1
6817,1562109,COC(C)(C)c1noc(-c2cc(C)n(C(C)C)c2C)n1
6818,339012,CC(=O)N(C)CC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1
6819,1832346,COc1ccccc1C(=O)NCCn1ccc(-c2ccccn2)n1
6820,753203,Cc1nn(C(C)C)c2cnn(CC(=O)N3CCN(C)CC3)c12
6821,994052,CCC(O)(CC)CNC(=O)Nc1cccc(C(=O)N2CCOCC2)c1
6822,1758826,Fc1ccc(C2CN(Cc3cnc4ncccn34)CCO2)cc1Cl
6823,1342073,N#Cc1cccc(NC(=O)c2ccc(F)c(C(N)=O)c2)c1
6824,1348485,N#CCCn1c(Cc2ccccc2)nc2cccc(F)c21
6825,148835,COC(=O)C1=C(C(=O)OC)C2(C)OC1C(=O)C21CC1
6826,1398677,O=C(NCCC(O)c1ccco1)NCc1ccccc1
6827,154742,CC(=O)c1ccc(OCc2ccc(C#N)cc2)cc1
6828,1051853,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cc(-c2cccnc2)on1
6829,1351179,Cc1cc(NC(=O)N2CCC(CO)CC2)ccc1OC(C)C
6830,436106,CCN(CC)c1ccc(-c2nnc(SC(C)C#N)n2C)cc1
6831,179234,Cc1nc(NCC(O)c2ccccc2)c2c3c(sc2n1)CCC3
6832,1849222,CC1NC(=O)COC12CCN(C(=O)c1ccc[nH]1)CC2
6833,1159371,COc1cccc2c1OCC(C(=O)N1CCCC1Cn1cccn1)C2
6834,1053924,CCS(=O)(=O)N(Cc1ccccc1OC)C1CC1
6835,1604919,COc1ccccc1C(NC(=O)NC1C=CC(CO)C1)C(C)(C)C
6836,1736714,Cn1c(=O)oc2cc(NC(=O)NCC(C)(C)c3ccncc3)ccc21
6837,159322,Cc1cc(C)n(-c2ccc(C(=O)NCCc3ccccn3)cc2)n1
6838,793788,Cc1nn(C)c2ncc(C(=O)Nc3ccnn3Cc3ccccc3)cc12
6839,1881528,Cc1nc(C)c(C#N)c(SCCn2c(C)csc2=O)n1
6840,821461,CC(=O)N1CCCC1C(=O)NCCc1ccc(OC(F)(F)F)cc1
6841,982702,COc1ccccc1CNC(=O)c1ccccc1CC#N
6842,1113455,Cc1ccccc1Oc1ncccc1CNC(=O)C(C)(C)n1cccc1
6843,624224,CCSc1cccc(C(=O)Nc2nnc(-c3ccnn3C)o2)c1
6844,1444150,Cc1cccc2c(CC(=O)N=c3[nH]ncn3Cc3ccccc3)c[nH]c12
6845,353393,CCN(CC)S(=O)(=O)c1ccc(OC)c(C(N)=O)c1
6846,880194,CN(C(=O)c1cccc(N2CCNC2=O)c1)C(C1CC1)C1CC1
6847,1119067,CN(C(=O)c1coc(COc2cccc(F)c2)n1)C1COCC1O
6848,643959,O=C(Nc1ccc2c(c1)CCC2)C1CCCN1C(=O)c1ccco1
6849,690963,CCCCCn1c(C(F)(F)F)ccc(C(N)=O)c1=O
6850,1686081,N#Cc1ccc(-c2noc(-c3cc4cc(F)ccc4o3)n2)nc1
6851,1402134,COc1ccc(S(=O)(=O)NCC2(O)CCOCC2)c(C)c1
6852,1475963,Cc1ccc(Cn2nccc2NC(=O)COCC2CC2)cc1
6853,1546530,Nc1ccc(C2NCCc3c(F)cc(F)cc32)cc1
6854,1548792,CC=CC=CC1NCCc2c(OC)cc(OC)cc21
6855,1665455,O=C(Nc1ccc(Oc2cccnc2)nc1)NC1CCc2ccccc21
6856,1389370,CCN(CCO)C(=O)Cc1noc2c(C(C)C)cc(N)cc12
6857,818229,CNC(=O)c1ccc(OC(=O)C=C2CCCCC2)cc1
6858,1120600,O=C(c1c[nH]nc1C1CCCCC1)N1CC=CCC1
6859,997516,CNC(=O)c1cccc(CNC(=O)C(C)(C)c2ccccc2OC)c1
6860,793809,Cc1csc(NC(=O)C(C)Sc2ccccc2Cl)n1
6861,1616084,CCCC1(CNC(=O)Nc2ccc(C)c(S(C)(=O)=O)c2)CC1
6862,1328769,CCc1nc2c(=O)n(CC(=O)NCc3cccs3)nc(C)c2s1
6863,1707969,O=C(CCCc1cc(F)ccc1F)Nc1ccc(F)nc1
6864,1539294,Cc1cccc(-c2cnc(CNCc3ccccc3)s2)n1
6865,1507823,CC(C(=O)NCc1ccncc1)S(=O)(=O)c1ccc(F)cc1
6866,1547199,Nc1cc(F)cc2c1CCNC2c1ccncc1Cl
6867,993462,O=C1NCCN1CCN1CCN(C(=O)c2ccccc2Cl)CC1
6868,535044,CN(Cc1cnn(-c2ccccc2)c1)C(=O)c1cccnc1
6869,86724,COc1ccc(CNC(=O)c2ccc(C(F)(F)F)cc2)cc1
6870,1490316,CC1CN(C(=O)Nc2ccccc2Cl)c2cccnc2N1
6871,949997,Cc1ccc(CC(=O)NC2CCN(C(=O)c3ccoc3)CC2)s1
6872,1257483,CC(=O)N1CCC(C)(c2nc(C)cc(C(=O)N3CCOCC3)n2)CC1
6873,1853180,O=C(NCCN1CCOCC1)C1COC(=O)N1CC1CCOC1
6874,1181273,Cc1cc(CNC(=O)Cc2ccc(S(=O)(=O)C(C)C)cc2)c(C)o1
6875,1021394,N#Cc1ccc(NC(=O)C2CN(c3nc4ccccc4s3)C2)cc1
6876,969685,CCOc1ccc(C(C)=O)cc1NC(=O)c1ccccc1
6877,906465,O=C(NCc1nnc2n1CCCC2)c1cn(-c2ccccc2)nn1
6878,177109,CC(C(=O)NCc1cccnc1)N1Cc2ccccc2C1=O
6879,1627882,O=C(OCc1nncn1C1CC1)C1(c2cccc(Cl)c2)CC1
6880,1427216,CCC(NC(=O)NCC(C)(O)c1ccccc1)c1cc(F)ccc1F
6881,1781970,Cc1ccc(F)c(N2CCCC(Nc3nccn4cnnc34)C2=O)c1
6882,643649,COCCN(Cc1ccccc1)C(=O)c1cc2ccccc2oc1=O
6883,1234589,O=S(=O)(c1cnn(-c2ccccn2)c1)N1CCc2ccccc2C1
6884,1707538,CCc1ccc2c(CN3CCn4c(nn(C)c4=O)C3)cc(=O)oc2c1
6885,1679611,Cc1ccc(CN(C(=O)CN2CCOCC2C2CC2)C2CC2)cc1
6886,1272572,Cc1ccc(C(=O)N(CCC#N)c2ccc3c(c2)OCCO3)c(C)c1
6887,1385047,COc1ccc(CN2CCNc3cc(F)c(F)cc32)cc1N
6888,1700784,CC1CCCC1NC(=O)NC1CCCN(Cc2ccccc2)C1=O
6889,1722411,CC(C)c1csc(CNC(=O)NCC(C)(C)c2ccncc2)n1
6890,213790,CCC(C)c1ccccc1N1CC(C(=O)Nc2nccs2)CC1=O
6891,1303568,Cc1noc(COCC(=O)Nc2ccccc2C(F)(F)F)n1
6892,1589937,Cc1ccccc1CCC(=O)NCc1cn(-c2ccccc2)nn1
6893,810367,Cc1ccc(C(=O)NCCNC(=O)c2ccoc2)cc1
6894,443784,Cc1ccsc1CNC(=O)CCC(=O)c1cccs1
6895,534749,CC(=O)Nc1cccc(-n2nnnc2SCCC#N)c1
6896,890664,Brc1cccnc1OCC1CCOCC1
6897,1194909,Cc1nc(C(C)C)ncc1C(=O)N1CC2C3CCC(O3)C2C1
6898,946802,O=C(N1CCCCC1)C1(c2cc(-c3ccccc3)on2)CC1
6899,288154,C=CCNC(=O)C(Cc1c[nH]c2ccccc12)NC(N)=O
6900,54412,N#Cc1ccccc1CSc1nnc(-c2cnccn2)o1
6901,568540,CC(C)NC(=O)N1CCCN(c2nc3cccnc3s2)CC1
6902,1719558,CC(=O)N1CC2CCC(C1)N(S(=O)(=O)c1c(C)noc1C)C2
6903,795223,Cc1cc(NC(=O)c2cccc(OC(F)F)c2)no1
6904,221877,Cc1nc2ccc(NC(=O)C3(c4ccccc4)CC3)cc2nc1C
6905,712294,CCc1nnc(NC(=O)NCC2CCCO2)s1
6906,1173410,COCCn1c(=O)[nH]c(=O)c2cc(C(=O)OC(C)C)c(C)nc21
6907,112498,COc1ccc(N2CC(NC(=O)C3CCCC3)CC2=O)cc1OC
6908,214492,Oc1ccccc1-c1nc(C=Cc2ccco2)no1
6909,849879,O=C(c1cc(C2CC2)on1)N1CC(c2nc(-c3ccncc3)no2)C1
6910,1933086,CCc1cccc(C)c1NC(=O)CNc1cccc(NC(=O)OC)c1
6911,289859,COC(=O)c1cccc(NC(=O)c2ccc3c(c2)CCN3C(C)=O)c1
6912,523893,COc1ccc(CCC(=O)N(C)CCc2ccncc2)cc1N
6913,1428859,Cc1c(C(=O)NCCCN2CCCC2=O)nc2ccc(Cl)cn12
6914,1157752,O=C1CC(C(=O)N2CCCS2(=O)=O)CN1CC(F)(F)F
6915,1079161,COCC1(C(=O)NC(C)Cc2ncccc2C)CCC1
6916,1930114,CCC(CC)N(C)C(=O)c1ccnc(-n2cncn2)c1
6917,1854037,O=C(C1CCC1)N1CCC2(COCc3cnc(NCC4CC4)nc32)C1
6918,928529,C=C(C)COc1ccc(C(=O)NC2COCC2N2CCOCC2)cc1
6919,594477,CC(C)CC(C)OCCCn1cc(N)ccc1=O
6920,1272865,CC(=O)c1ccc(NC(=O)c2cccnc2SC(F)F)cc1
6921,1897062,N#CC(NC(=O)CNC(=O)c1ccsc1)c1cccc(Cl)c1
6922,963032,COc1ccc(Cl)cc1C(=O)c1csc(N(C)C)n1
6923,1615616,Cc1ccccc1CNC(=O)Nc1cnccc1C
6924,1739522,O=C1N(C2CCCCC2)CCCC12CCN(c1nc(CO)cs1)C2
6925,257753,CNC(=O)C1CC(=O)N(c2ccc(NC(C)=O)cc2)C1
6926,56919,O=C(Cc1nc(-c2ccccc2)cs1)Nc1ccccc1O
6927,35144,COc1ccc(C(=O)OCn2nnc3ccccc3c2=O)cc1
6928,330106,COCCCNC(=O)c1cccc(NC(=O)NC2CCCCC2)c1
6929,475333,Cc1ccc(NC(=O)CN2CCOCC2C)c(Cl)c1
6930,1591669,Cc1cnc(C(C)NC(=O)c2c[nH]nc2-c2ccccc2Cl)s1
6931,1584092,C#CCN(Cc1ccc(F)cc1)C(=O)CCSc1ccccn1
6932,1420032,CCOC(=O)c1sc(N(C(=O)C(C)OC)c2ccccc2)nc1C
6933,510737,COc1cccc(C(=O)Nc2cccc(C(=O)NC(C)C)c2)c1
6934,1901291,CC(Cc1cccs1)C(=O)NCCNc1ncnc2c1cnn2C
6935,7055,CC(C)CNc1ncnc2ccc(Br)cc12
6936,885981,COc1c(C)cnc(CNC(=O)NCCc2cnn(C)c2)c1C
6937,216737,Cc1nc(C)c(C(=O)NC23CC4CC(CC(C4)C2)C3)s1
6938,852579,O=C(CCc1ccc(F)c(F)c1)NC1CCCNC1=O
6939,29810,O=C(c1cccs1)C(O)NS(=O)(=O)c1ccccc1
6940,199178,O=C(NC1CCCCC1)c1cnn(Cc2ccccc2)c1
6941,1672760,CC1=C(C(=O)Nc2ccn(-c3ncccc3Cl)n2)CCCO1
6942,1398673,CC(O)CC(C)CNC(=O)CNC(=O)N1CCc2ccccc2C1
6943,1219065,N#CCCN(C(=O)Nc1ccc(Oc2ccc(C#N)cc2)cc1)C1CC1
6944,216868,Cn1ccnc1NCc1ccc(C(F)(F)F)cc1
6945,1479756,CC(C)OC(=O)c1c(NC(=O)c2cc[nH]n2)sc2c1CCCC2
6946,1093430,Cc1cc(-c2nnn(CC(O)COCc3ccccc3)n2)ccc1F
6947,781506,CCN(Cc1cccc(NC(=O)Nc2cccc(OC)c2)c1)C(C)=O
6948,320322,COc1ccc(NC(C)=O)cc1NC(=O)C1Cc2ccccc2S1
6949,1889864,CC(C)C1CCCCN1C(=O)Nc1cnn(-c2ccccn2)c1
6950,178375,O=C(CC1CC2CCC1C2)Nc1nc2ccccc2[nH]1
6951,660423,O=C(CCn1ncc2ccccc21)NCc1ccccc1F
6952,241320,CC1CCN(C(=O)Cc2csc(NC(=O)C3CC3)n2)CC1
6953,867091,COc1ccc(F)cc1C(=O)CCCC(=O)N1CCCC1
6954,1110422,CCCc1ncncc1C(=O)N1CCOC(c2ccc(Cl)cc2)C1
6955,802944,O=C(c1ccc2ccccc2c1)N1CCCS1(=O)=O
6956,976654,COc1ccc(NC(=O)C2CCCN2C(=O)CCC(C)C)cc1
6957,126852,COc1c(S(=O)(=O)n2cccn2)ccc(Cl)c1Cl
6958,191519,COc1ccccc1NC(=O)c1ccc(N2CCOCC2)cc1
6959,1509965,O=C(c1ccc[nH]1)N1CCCC1c1ccccc1Cl
6960,1797749,Cn1ncc(Cl)c1-c1nnc2sc(-c3ccccc3)nn12
6961,285195,COc1ccc(CC(=O)NC(C)c2nc3ccccc3[nH]2)c(OC)c1
6962,1589751,COc1ccc(-n2cc(CNC(=O)CCN3CCCC3=O)nn2)cc1
6963,203829,CC(C)C(NC(N)=O)C(=O)Nc1ccc(F)cc1F
6964,1482431,O=C(NCC1CC1c1ccccc1)N1CCCC1CN1CCOCC1
6965,1024547,CSc1cccc(-n2nnc(C#N)c2-c2ccco2)c1
6966,987695,CCOC(=O)c1ccc(NCC(=O)N2CCC(C)CC2)cc1
6967,1777583,O=C1C2CCC(CN(c3ncnc4[nH]cnc34)C2)N1Cc1ccccc1
6968,1611398,Cc1ccc2ncc(C(=O)Nc3cccnc3-c3ccccc3)n2c1
6969,533230,COc1ccc2cc(CN(C)C(=O)C3CCC3)ccc2c1
6970,708947,Cc1[nH]ncc1CCCNC(=O)N1c2ccccc2CC1C
6971,1639923,O=C(NCC1CC1)c1cc(N2CCCC2=O)ccc1Cl
6972,1320878,O=C(Nc1nc2c(s1)COCC2)c1cc(C2CC2)on1
6973,1041006,CCCc1nc(-c2ccc3c(c2)CC(C)N3S(C)(=O)=O)cs1
6974,273391,Cc1cc(-c2cnc(NCCN3CCCC3=O)nc2C(C)C)on1
6975,1691923,CC(=O)N(CCc1ccccc1)CC(=O)NCc1cccc(C)n1
6976,1912715,CC(CO)NC(=O)C(C)Oc1cccc(C(C)C)c1
6977,1682976,O=C(Cc1ccc[nH]1)Nc1cccc(CC(F)(F)F)c1
6978,1486278,CC(CO)Nc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl
6979,1277376,CC(C)CC1COCCN1S(=O)(=O)c1cccc(F)c1
6980,750539,CCNC(=O)c1ccc(CNC(=O)Nc2cc(C)ccc2F)cc1
6981,1308552,C#CCOc1ccc(NC(=O)c2cnn(CC)c2)cc1
6982,1435290,CC(C)C(NC(=O)Cc1ccccc1)C(=O)N1CCc2nocc2C1
6983,988702,Cc1cc(N2CCN(C(=O)CC3CCCCC3)CC2)nc(N)n1
6984,141425,O=C(Cn1ncc2ccccc2c1=O)NC12CC3CC(CC(C3)C1)C2
6985,1477898,CCC1CCCN(S(=O)(=O)c2c(F)cccc2F)C1
6986,900989,Cc1cc(CN2CCN(C(=O)C(C)Oc3ccccc3)CC2)on1
6987,1329801,Cc1cc(C(=O)N2CCCC(n3cncn3)C2)no1
6988,553099,CCOC(=O)CNc1c(C)n(C)n(-c2ccccc2)c1=O
6989,449819,Cc1c(CNCCc2c[nH]c3ccccc23)cc(C#N)n1C
6990,1134076,Cc1csc(C(C)NC(=O)NCc2cccc(C(F)(F)F)c2)n1
6991,948011,Cc1n[nH]c(C)c1N1CCN(CC(=O)NCc2ccccc2)CC1
6992,1553202,Cc1cccc(NC(=O)NCCc2n[nH]c(C)n2)c1
6993,1290788,N#Cc1ccc(NC(=O)c2ccc(Cl)cc2)cc1C#N
6994,1132611,Cc1ccc(S(=O)(=O)CCC(=O)OCC2CCCO2)cc1
6995,1738579,CC1CN(c2ncc(F)c(N3CCCC3)n2)CC1(C)O
6996,442838,CC(=O)NCc1ccc(C(=O)CSc2ncc(C#N)c(N)n2)s1
6997,1257158,CNc1cncc(C2CCCN2C(=O)c2cscn2)n1
6998,1461710,CC(C)(C)c1cc(C(=O)NCCCNS(C)(=O)=O)[nH]n1
6999,641015,CC(Oc1cccc(N)c1)C(=O)c1ccc(Br)cc1
7000,605075,COCCN(CC(C)C)S(=O)(=O)c1cn[nH]c1
7001,205269,CC(NC(=O)CCn1[nH]c(=O)c2ccccc2c1=O)c1ccco1
7002,816598,CC(COc1ccccc1F)NC(=O)NCC1CCC1
7003,984247,O=C(c1ccco1)N(c1ccc(O)cc1)S(=O)(=O)c1ccccc1
7004,1060542,Cc1ccc(CNS(=O)(=O)c2c(C)nc3sc(C)nn23)cc1
7005,105464,Cc1cccc(C(=O)N2CCN(c3nc4ccccc4s3)CC2)c1
7006,825295,CCNC(=O)CN(C)C(=O)c1cc(C(C)=O)c[nH]1
7007,1868394,COc1cc2c(cc1OC)C(c1c(C)ncnc1C)NCC2
7008,471205,CCNC(=O)Cc1ccc(NCC(=O)N2CCc3ccccc32)cc1
7009,1474862,C=C(C)CN(CC)C(=O)CN1CCN(C(=O)NCC)CC1
7010,1622875,CNC(=O)Cc1nc(CNC2(C(=O)OC)CCCC2)cs1
7011,1346494,COCCn1ccc(NCc2cc3cccc(OC)c3o2)n1
7012,1489692,CCOC(=O)CCCNC(=O)Nc1ccc(Br)c(C)c1
7013,1690150,N#CC(c1ccccc1)c1ccc(NC(=O)c2ccnnc2)cc1Cl
7014,239764,O=c1[nH]c(=O)n(Cc2ccccc2)c2nccc(-c3ccc(F)cc3)c12
7015,240652,O=C(NCc1cccs1)NCc1nnnn1-c1cccc(F)c1
7016,5786,Nc1c(Cc2ccccc2)c(=O)[nH]c2ccccc12
7017,82907,COCCNC(=O)c1ccc(Br)cc1
7018,504378,CN(C)S(=O)(=O)c1ccccc1CNCc1cccnc1
7019,380022,Cc1ccc(Cl)c(OCc2nnc(CCO)o2)c1
7020,846999,Cc1cc(=O)[nH]c2cc(NC(=O)Cn3ccc4ccccc43)ccc12
7021,807670,Cc1cc(OS(=O)(=O)c2cn[nH]c2)cc(C)c1Cl
7022,1393199,Cn1ncc2cc(C(=O)N3CCCCCC3)c(N)nc21
7023,261663,COC(=O)C(C)Sc1nnnn1-c1cccc(C)c1C
7024,1572535,C=CCn1c(C2CC2)nnc1S(=O)(=O)CC(=O)N(C)C1CC1
7025,512364,Cc1cc(CN(C)S(=O)(=O)c2ccc3c(c2)OCCO3)no1
7026,1404876,COc1cc2c(=O)[nH]c(-c3cccs3)nc2cc1OC(F)F
7027,1080751,Cc1ccc2c(CC(=O)Nc3c4c(nn3C)CCC4)cc(=O)oc2c1
7028,174154,Cc1ccc(CNC(=O)Cn2ncc3c2-c2ccccc2OC3)cc1
7029,267662,O=C(CCC(F)(F)F)N1CCc2[nH]nc(-c3ccccc3F)c2C1
7030,1283084,CCc1cccc(OCCSc2nncn2C2CC2)c1
7031,148256,CC(C)CNC(=O)COC(=O)c1cc2c(s1)CCC(C)C2
7032,1241671,CCc1nc(C2CCCN(c3c(C#N)c(=O)n(C)c(=O)n3C)C2)no1
7033,325096,CC(=O)c1c(C)[nH]c(C(=O)Nc2ccc(N3CCCCC3)nc2)c1C
7034,1060554,Cc1nn2c(S(=O)(=O)N3CCOCC3)c(C)nc2s1
7035,834650,O=S(=O)(Nc1ccccc1CO)N1CCCC1
7036,1787100,CC(C)c1ncc(Cl)c(C(=O)Nc2cncnc2N(C)C)n1
7037,1008880,O=C(OCC(=O)N1CCCCCC1)c1cccc(F)c1
7038,1093792,O=C(Nc1cccc2cnccc12)c1ccc(-c2ccco2)[nH]c1=O
7039,1062713,CCCn1nc(CNC(=O)C2CC2)c2ccccc21
7040,1892579,CC1CCc2c(sc(=O)n2Cc2nnc(C3CC3)n2C)C1
7041,1090882,O=C(NCCc1cccnc1)c1nc2ncc(Br)cn2n1
7042,1068361,Cc1cccc(Cn2cccc2-c2nc(C)no2)c1
7043,1662248,CC(=O)Nc1cccc(NC(=O)N2CCOCC2C2CC2)c1C
7044,1823354,O=C(NCC1CC1)C1CN(C(=O)c2ccoc2)CC12CCOCC2
7045,1624376,NC(=O)C1CCN(C(=O)Cn2ncc3ccccc32)c2ccccc21
7046,501490,O=C(CC1C=CCC1)Nc1ccc(NC(=O)C2CCCO2)cc1
7047,264117,CC(=O)Nc1ccc(S(=O)(=O)NC2CC2)cc1N
7048,219399,O=C(C1CC=CCC1)N1CCN(S(=O)(=O)c2ccccc2)CC1
7049,1660957,O=C(c1cnc(C2CCCO2)s1)N1CCOC(c2ccco2)C1
7050,1521394,CCn1c(NC)nc2c1c(=O)[nH]c(=O)n2C1CCCCC1
7051,626194,Cn1c(CCc2ccc3c(c2)OCCO3)cc(=O)c2ccccc21
7052,845232,CC(C)CC(=O)NC(C(=O)C(C#N)c1ccccn1)C(C)C
7053,722499,CN(Cc1ccsc1)C(=O)Nc1ccc2oc(C3CC3)nc2c1
7054,246017,Cn1cccc1C(=O)CSc1ncnc2ccccc12
7055,1132439,CCCS(=O)(=O)NCC1CCCCN1C(=O)OC(C)(C)C
7056,1229089,CCc1nc(N2CCN(CCOC)CC2)c2cnn(C)c2n1
7057,1513711,O=C1NCCCCC1n1ccnc1-c1ccccc1Cn1cccn1
7058,1786443,Cc1nc(CNC(=O)N2CCC(C(O)C(F)(F)F)CC2)oc1C
7059,1426083,CC(C)Oc1ccccc1CNC(=O)c1cc2cccn2cn1
7060,1189133,CNC(=O)CC1C(=O)NCCN1Cc1cc(C)n(-n2cnnc2)c1C
7061,1303769,Cc1ccc(OC(=O)COCc2nc(C)no2)c(C)c1
7062,1067006,COc1ccc(-c2cnc(CSc3nnc(N)n3C3CC3)o2)cc1
7063,736101,Cc1cc(C)n(CC(C)CNC(=O)c2ccc(-n3cncn3)cc2)n1
7064,1371278,O=C(NCC(=O)N1CCCCCC1c1ccco1)NC1CCCCC1
7065,1796522,O=C(CNC(=O)c1cccnc1)Nc1ccc2[nH]ccc2c1
7066,1916863,CC#CCSc1nnc(-c2ccccc2OC)n1N
7067,1715857,COCC1(O)CCN(C(=O)c2cccc(Cl)c2Cl)CC1(C)C
7068,1226361,CC(Nc1cccc(CO)c1)C(=O)N(C)Cc1ccccc1
7069,1577876,O=C(NCc1cccnc1)c1c[nH]nc1-c1ccccc1Cl
7070,827272,O=C1c2ccccc2NC(C2CC2)N1CC1CCCO1
7071,804037,Cc1cc(SCC(=O)Nc2cc[nH]n2)c(C)cc1Br
7072,93675,CCOc1ccc(OCC(=O)Nc2cccc(C(C)=O)c2)cc1
7073,954632,CC(C)OC(=O)c1nnc2sc(-c3ccc(Cl)cc3)nn12
7074,1406062,Cc1ccc2nc(C)cc(C(=O)NCc3n[nH]c(C)n3)c2c1
7075,1813424,COC(=O)CC(C)(C)CC(=O)N(C)c1cnc2ccccc2c1
7076,1676334,COc1ccnc(NC(=O)c2cnn(-c3ccc(F)cc3)c2C)c1
7077,50071,COCC(=O)Nc1cc(C(=O)Nc2ccccc2C)ccc1Cl
7078,585584,Cc1cc(C(=O)Nc2ncnc3c2cnn3C)c2c(C)noc2n1
7079,1367118,Cc1cc(OCCc2ccc3c(c2)OCCO3)ncc1N
7080,174096,O=C(CN1C(=O)CCSc2ccccc21)Nc1ccccc1F
7081,222120,Cc1ccc2oc(C(=O)Nc3ccc(Br)cc3F)cc2n1
7082,1656798,CC(C)C(CNC(=O)c1cnc(C2CCCO2)s1)c1cccnc1
7083,419795,CC(C)(C)OC(=O)NCCC(=O)Nc1nnc(C2CC2)s1
7084,615714,Cc1ncc(N)cc1C(=O)Nc1ccccc1Cl
7085,311423,CCS(=O)(=O)N1CCc2cc(C(=O)NCCCOC)ccc21
7086,914456,Nc1cc(-c2n[nH]c(-c3cccs3)n2)c(F)cc1F
7087,1589262,O=C(Cc1ccc(F)c(F)c1)N1CCCC1CN1CCOCC1
7088,1478422,C#CCOc1ccc(C(=O)N2CCC(Nc3cccnc3)CC2)cc1
7089,1266791,O=C(NCc1c(F)cccc1F)C1CN(c2nccs2)CCO1
7090,716671,CCCNC(=O)CNC(=O)N(C)Cc1ccc(OC)cc1
7091,924763,COC(C)C(=O)Nc1ccc(OC(F)F)cc1OC(F)F
7092,1360561,COc1ccc2c(ccn2CC(=O)C(C#N)c2nc(C)cc(C)n2)c1
7093,793064,CCN(Cc1ccccc1Cl)C(=O)Nc1ccccn1
7094,1639044,CNC(=O)Nc1ccc(NC(=O)Cc2cccc(OCC#N)c2)cc1
7095,468522,CC(CC(=O)NCCc1ccccn1)NC(=O)c1ccccc1
7096,665494,CCn1nc(C(=O)Nc2cccc(C(C)=O)c2)c(=O)c2ccccc21
7097,1308219,Cc1occc1C(=O)NC1CCN(C(=O)c2ccc(F)nc2)CC1
7098,91708,COc1cccc(CC(=O)N2CCc3cc(OC)c(OC)cc3C2)c1
7099,1919223,CN(CCC(F)(F)F)C(=O)c1cc(-c2cccs2)n[nH]1
7100,1238236,O=C(Nc1cc(-c2ccncc2)n[nH]1)c1ccncc1
7101,1457929,Cc1ccc(S(C)(=O)=O)cc1C(=O)N(CC(C)C)CC(C)C
7102,1473525,Cc1ccc(C(=O)CCC(=O)N(C)CCC#N)s1
7103,1035870,Nc1c[nH]nc1C(=O)NC1CCc2ccccc2C1
7104,201268,COCCc1ccc(-c2csc(NC(=O)Cn3cnnn3)n2)cc1
7105,1200380,CC1CN(C(=O)c2cccnc2SC(F)F)CCO1
