,"1,2-dimethylpropanol",1H-Indole-3-acetic acid,1-hydroxy-1-cyclohexen,"2,2'-Bipyridine","2,3-Dihydroxybutanoic acid","2,3'-Dipyridyl","2,4-bishydroxybutanoic acid",2-amino-6-methylaminohexanoic acid,2-aminobutyric acid,2-Butenedioic acid,2-hydroxypyridine,2-methyl-butyric acid,2-oxo-3-methyl-pentanoic acid,2-oxo-4-methylvaleric acid,2-Piperidinecarboxylic acid,"3,4-bishydroxybutanoic acid","3, 4 dehydroproline","3,6-Dioxa-2,7-disilaoctane, 2,2,4,7,7-pentamethyl-",3-amino-2-Piperidone,"3-Aminosalicylic acid, TMS",3-Hydroxybutyric acid,3-hydroxyoxyisovaleric acid,3-hydroxypyridine,3-methyl-2-oxo-butanoic acid,"3-Phosphoglyceric acid, TMS",4-Deoxypyridoxine,5-Hydroxy-tryptophan,5-Oxoproline,6-deoxy-mannose,"9,12-Octadecadienoic acid (Z,Z)-",à-Aminoadipic acid,á-Amino isobutyric acid,à-Hydroxyisobutyric acid,a-ketoglutarate,Alanine,Alloisoleucine,Aminomalonic acid,Anthranilic acid,Arabinofuranose,Arachidonic acid,Asparagine,Aspartate,Benzoic acid,Beta-alanine,Cadaverine,Caproic acid,Cholesterol,cis-3-Hexenyllactate,Citric acid,Creatine,Cyclohexanone,Cyclohexyloxy,Cysteine,Cystine,Decanoic acid,D-Fructose,d-Galactose,D-Glucuronic acid,Dodecanoic acid,D-Ribofuranose,d-Xylose,Elaidic acid,Erythrose,Galactonic acid,Glucopyranose,Glutamate,Gluticol,Glyceraldehyde,"Glyceric acid, TMS",Glycerol,Glycerolphosphate,Glycine,glycol,Glyoxylic acid,Heneicosanoic acid,Hexadecanoic acid,Hydroxycarbamic acid,Hypotaurine,Inositol,Isoleucine,Lactate,L-Homoserine,L-Leucine,L-Lysine,L-methionine,L-Ornithine,L-Threonic acid,L-Tryptophan,L-Tyrosine,Malate,Maleimide,Mannitol,Methylcysteine,Myo-Inositol,Myristic acid,Myristoleic acid,N-Acetyl glucosamine,N-acetyl-glycine,N-Acetylneuraminic acid,N-formyl-glycine,Nicotine,Nicotinic acid,"N,N-Dimethyl-2-isopropoxyethylamine",Nonanoic acid,Octadecanoic acid,Octanoic acid,Olic acid,Ornithine,Oxalic acid,Oxanilic acid,Palmitoleic acid,Parabanic acid,Phenylalanine,Picolinic acid,Proline,Pseudo uridine,Pyrrole-2-carboxylic acid,Pyruvate,Ribitol,sarcosine,Serine,Sorbose,Succinate,Threitol,Threonine,Urea,Uric acid,Xylitol
PN00002,98.68421052631578,44.73684210526316,22.36842105263158,97.36842105263158,1.3157894736842104,9.210526315789473,6.578947368421052,34.21052631578947,98.68421052631578,94.73684210526316,39.47368421052632,27.631578947368425,52.63157894736842,86.8421052631579,14.473684210526317,7.894736842105263,90.78947368421052,3.947368421052632,46.05263157894737,2.631578947368421,64.47368421052632,90.78947368421052,84.21052631578947,85.52631578947368,68.42105263157895,77.63157894736842,85.52631578947368,89.47368421052632,30.26315789473684,13.157894736842104,82.89473684210526,86.8421052631579,75.0,11.842105263157894,69.73684210526315,67.10526315789474,89.47368421052632,67.10526315789474,34.21052631578947,89.47368421052632,2.631578947368421,96.05263157894736,98.68421052631578,26.31578947368421,98.68421052631578,85.52631578947368,92.10526315789474,36.84210526315789,96.05263157894736,96.05263157894736,73.68421052631578,15.789473684210526,93.42105263157896,65.78947368421053,96.05263157894736,96.05263157894736,92.10526315789474,94.73684210526316,86.8421052631579,9.210526315789473,72.36842105263158,77.63157894736842,94.73684210526316,52.63157894736842,81.57894736842105,60.526315789473685,80.26315789473685,85.52631578947368,39.47368421052632,40.78947368421053,89.47368421052632,56.57894736842105,67.10526315789474,21.052631578947366,42.10526315789473,100.0,98.68421052631578,21.052631578947366,96.05263157894736,100.0,14.473684210526317,93.42105263157896,93.42105263157896,93.42105263157896,100.0,26.31578947368421,97.36842105263158,80.26315789473685,92.10526315789474,97.36842105263158,68.42105263157895,82.89473684210526,98.68421052631578,88.1578947368421,55.26315789473685,97.36842105263158,77.63157894736842,97.36842105263158,48.68421052631579,100.0,13.157894736842104,97.36842105263158,97.36842105263158,96.05263157894736,96.05263157894736,84.21052631578947,78.94736842105263,10.526315789473683,98.68421052631578,57.89473684210527,86.8421052631579,97.36842105263158,76.31578947368422,6.578947368421052,92.10526315789474,64.47368421052632,96.05263157894736,98.68421052631578,71.05263157894737,98.68421052631578,85.52631578947368,100.0,88.1578947368421,96.05263157894736,96.05263157894736,100.0,77.63157894736842,90.78947368421052
PN00941,69.73684210526315,81.57894736842105,2.631578947368421,98.68421052631578,1.3157894736842104,1.3157894736842104,2.631578947368421,25.0,100.0,94.73684210526316,61.8421052631579,89.47368421052632,27.631578947368425,96.05263157894736,34.21052631578947,90.78947368421052,63.1578947368421,82.89473684210526,14.473684210526317,21.052631578947366,15.789473684210526,72.36842105263158,73.68421052631578,44.73684210526316,55.26315789473685,5.263157894736842,68.42105263157895,48.68421052631579,56.57894736842105,76.31578947368422,3.947368421052632,28.947368421052637,90.78947368421052,6.578947368421052,31.57894736842105,26.31578947368421,67.10526315789474,31.57894736842105,1.3157894736842104,89.47368421052632,22.36842105263158,73.68421052631578,51.31578947368421,85.52631578947368,76.31578947368422,38.15789473684211,80.26315789473685,14.473684210526317,38.15789473684211,94.73684210526316,89.47368421052632,39.47368421052632,64.47368421052632,68.42105263157895,100.0,81.57894736842105,88.1578947368421,32.89473684210527,65.78947368421053,65.78947368421053,86.8421052631579,50.0,69.73684210526315,57.89473684210527,53.94736842105263,51.31578947368421,11.842105263157894,90.78947368421052,9.210526315789473,31.57894736842105,32.89473684210527,22.36842105263158,84.21052631578947,21.052631578947366,19.73684210526316,13.157894736842104,39.47368421052632,86.8421052631579,43.42105263157895,48.68421052631579,1.3157894736842104,64.47368421052632,75.0,32.89473684210527,10.526315789473683,47.368421052631575,88.1578947368421,97.36842105263158,85.52631578947368,92.10526315789474,56.57894736842105,65.78947368421053,60.526315789473685,50.0,92.10526315789474,9.210526315789473,34.21052631578947,63.1578947368421,44.73684210526316,13.157894736842104,77.63157894736842,76.31578947368422,14.473684210526317,96.05263157894736,98.68421052631578,52.63157894736842,9.210526315789473,81.57894736842105,15.789473684210526,25.0,13.157894736842104,65.78947368421053,82.89473684210526,88.1578947368421,100.0,56.57894736842105,40.78947368421053,13.157894736842104,82.89473684210526,35.526315789473685,5.263157894736842,21.052631578947366,40.78947368421053,73.68421052631578,90.78947368421052,26.31578947368421,68.42105263157895,55.26315789473685
PN02007,93.42105263157896,97.36842105263158,2.631578947368421,100.0,2.631578947368421,1.3157894736842104,2.631578947368421,5.263157894736842,98.68421052631578,65.78947368421053,13.157894736842104,63.1578947368421,27.631578947368425,63.1578947368421,35.526315789473685,93.42105263157896,42.10526315789473,93.42105263157896,69.73684210526315,64.47368421052632,47.368421052631575,5.263157894736842,61.8421052631579,53.94736842105263,71.05263157894737,55.26315789473685,46.05263157894737,28.947368421052637,90.78947368421052,89.47368421052632,90.78947368421052,98.68421052631578,80.26315789473685,34.21052631578947,59.210526315789465,59.210526315789465,0.0,88.1578947368421,14.473684210526317,90.78947368421052,11.842105263157894,51.31578947368421,51.31578947368421,88.1578947368421,69.73684210526315,36.84210526315789,22.36842105263158,34.21052631578947,100.0,73.68421052631578,63.1578947368421,36.84210526315789,1.3157894736842104,89.47368421052632,38.15789473684211,97.36842105263158,82.89473684210526,84.21052631578947,55.26315789473685,92.10526315789474,39.47368421052632,14.473684210526317,42.10526315789473,65.78947368421053,19.73684210526316,71.05263157894737,19.73684210526316,96.05263157894736,98.68421052631578,14.473684210526317,13.157894736842104,43.42105263157895,75.0,38.15789473684211,13.157894736842104,86.8421052631579,43.42105263157895,97.36842105263158,48.68421052631579,65.78947368421053,22.36842105263158,82.89473684210526,43.42105263157895,88.1578947368421,80.26315789473685,64.47368421052632,61.8421052631579,15.789473684210526,100.0,61.8421052631579,67.10526315789474,73.68421052631578,26.31578947368421,69.73684210526315,85.52631578947368,19.73684210526316,0.0,60.526315789473685,52.63157894736842,80.26315789473685,39.47368421052632,63.1578947368421,89.47368421052632,35.526315789473685,39.47368421052632,3.947368421052632,17.105263157894736,88.1578947368421,73.68421052631578,59.210526315789465,100.0,21.052631578947366,63.1578947368421,73.68421052631578,39.47368421052632,86.8421052631579,35.526315789473685,77.63157894736842,84.21052631578947,56.57894736842105,85.52631578947368,80.26315789473685,13.157894736842104,92.10526315789474,100.0,43.42105263157895,65.78947368421053,1.3157894736842104
PN03629,67.10526315789474,82.89473684210526,2.631578947368421,97.36842105263158,5.263157894736842,1.3157894736842104,2.631578947368421,0.0,98.68421052631578,77.63157894736842,27.631578947368425,51.31578947368421,23.684210526315788,68.42105263157895,22.36842105263158,92.10526315789474,84.21052631578947,85.52631578947368,3.947368421052632,43.42105263157895,1.3157894736842104,0.0,57.89473684210527,31.57894736842105,39.47368421052632,26.31578947368421,100.0,96.05263157894736,80.26315789473685,61.8421052631579,1.3157894736842104,18.421052631578945,85.52631578947368,28.947368421052637,81.57894736842105,47.368421052631575,0.0,3.947368421052632,0.0,22.36842105263158,5.263157894736842,39.47368421052632,84.21052631578947,19.73684210526316,47.368421052631575,57.89473684210527,80.26315789473685,64.47368421052632,10.526315789473683,26.31578947368421,46.05263157894737,5.263157894736842,0.0,57.89473684210527,26.31578947368421,65.78947368421053,52.63157894736842,44.73684210526316,53.94736842105263,72.36842105263158,86.8421052631579,82.89473684210526,57.89473684210527,0.0,96.05263157894736,86.8421052631579,26.31578947368421,13.157894736842104,50.0,61.8421052631579,68.42105263157895,21.052631578947366,69.73684210526315,67.10526315789474,19.73684210526316,53.94736842105263,3.947368421052632,3.947368421052632,48.68421052631579,34.21052631578947,1.3157894736842104,48.68421052631579,76.31578947368422,11.842105263157894,50.0,51.31578947368421,44.73684210526316,80.26315789473685,2.631578947368421,19.73684210526316,75.0,88.1578947368421,0.0,90.78947368421052,90.78947368421052,9.210526315789473,0.0,85.52631578947368,64.47368421052632,47.368421052631575,6.578947368421052,52.63157894736842,64.47368421052632,67.10526315789474,25.0,1.3157894736842104,40.78947368421053,61.8421052631579,28.947368421052637,0.0,34.21052631578947,47.368421052631575,35.526315789473685,48.68421052631579,27.631578947368425,38.15789473684211,34.21052631578947,3.947368421052632,98.68421052631578,47.368421052631575,61.8421052631579,76.31578947368422,50.0,15.789473684210526,3.947368421052632,56.57894736842105,17.105263157894736,2.631578947368421
PN03756,98.68421052631578,81.57894736842105,17.105263157894736,69.73684210526315,5.263157894736842,1.3157894736842104,9.210526315789473,6.578947368421052,78.94736842105263,94.73684210526316,22.36842105263158,3.947368421052632,27.631578947368425,65.78947368421053,27.631578947368425,52.63157894736842,82.89473684210526,27.631578947368425,2.631578947368421,5.263157894736842,6.578947368421052,11.842105263157894,89.47368421052632,64.47368421052632,19.73684210526316,81.57894736842105,63.1578947368421,76.31578947368422,42.10526315789473,17.105263157894736,25.0,100.0,80.26315789473685,23.684210526315788,32.89473684210527,36.84210526315789,3.947368421052632,72.36842105263158,60.526315789473685,34.21052631578947,77.63157894736842,34.21052631578947,32.89473684210527,73.68421052631578,52.63157894736842,64.47368421052632,65.78947368421053,57.89473684210527,100.0,35.526315789473685,60.526315789473685,93.42105263157896,1.3157894736842104,46.05263157894737,17.105263157894736,88.1578947368421,51.31578947368421,44.73684210526316,89.47368421052632,17.105263157894736,72.36842105263158,71.05263157894737,7.894736842105263,52.63157894736842,75.0,6.578947368421052,32.89473684210527,35.526315789473685,0.0,35.526315789473685,48.68421052631579,89.47368421052632,80.26315789473685,77.63157894736842,92.10526315789474,53.94736842105263,3.947368421052632,15.789473684210526,82.89473684210526,63.1578947368421,60.526315789473685,85.52631578947368,85.52631578947368,61.8421052631579,50.0,94.73684210526316,32.89473684210527,82.89473684210526,40.78947368421053,59.210526315789465,60.526315789473685,51.31578947368421,13.157894736842104,0.0,82.89473684210526,63.1578947368421,2.631578947368421,7.894736842105263,44.73684210526316,43.42105263157895,23.684210526315788,50.0,32.89473684210527,73.68421052631578,43.42105263157895,19.73684210526316,92.10526315789474,55.26315789473685,36.84210526315789,17.105263157894736,40.78947368421053,19.73684210526316,71.05263157894737,18.421052631578945,34.21052631578947,3.947368421052632,50.0,47.368421052631575,80.26315789473685,10.526315789473683,38.15789473684211,63.1578947368421,17.105263157894736,48.68421052631579,27.631578947368425,14.473684210526317,14.473684210526317,26.31578947368421
PN00025,98.68421052631578,23.684210526315788,3.947368421052632,80.26315789473685,0.0,15.789473684210526,0.0,11.842105263157894,80.26315789473685,97.36842105263158,39.47368421052632,2.631578947368421,27.631578947368425,59.210526315789465,36.84210526315789,75.0,82.89473684210526,5.263157894736842,14.473684210526317,3.947368421052632,11.842105263157894,35.526315789473685,57.89473684210527,98.68421052631578,97.36842105263158,100.0,17.105263157894736,97.36842105263158,19.73684210526316,10.526315789473683,9.210526315789473,98.68421052631578,86.8421052631579,18.421052631578945,50.0,61.8421052631579,0.0,14.473684210526317,10.526315789473683,57.89473684210527,9.210526315789473,51.31578947368421,100.0,19.73684210526316,98.68421052631578,92.10526315789474,100.0,65.78947368421053,97.36842105263158,68.42105263157895,84.21052631578947,55.26315789473685,6.578947368421052,97.36842105263158,59.210526315789465,85.52631578947368,60.526315789473685,35.526315789473685,52.63157894736842,3.947368421052632,80.26315789473685,81.57894736842105,68.42105263157895,40.78947368421053,88.1578947368421,34.21052631578947,69.73684210526315,84.21052631578947,55.26315789473685,22.36842105263158,96.05263157894736,97.36842105263158,92.10526315789474,89.47368421052632,81.57894736842105,40.78947368421053,36.84210526315789,1.3157894736842104,94.73684210526316,71.05263157894737,23.684210526315788,84.21052631578947,90.78947368421052,80.26315789473685,39.47368421052632,47.368421052631575,67.10526315789474,82.89473684210526,7.894736842105263,81.57894736842105,59.210526315789465,22.36842105263158,26.31578947368421,69.73684210526315,78.94736842105263,85.52631578947368,0.0,82.89473684210526,47.368421052631575,34.21052631578947,3.947368421052632,98.68421052631578,26.31578947368421,76.31578947368422,71.05263157894737,1.3157894736842104,92.10526315789474,5.263157894736842,64.47368421052632,57.89473684210527,63.1578947368421,30.26315789473684,80.26315789473685,7.894736842105263,30.26315789473684,40.78947368421053,100.0,94.73684210526316,64.47368421052632,86.8421052631579,85.52631578947368,100.0,26.31578947368421,28.947368421052637,14.473684210526317,89.47368421052632,22.36842105263158,7.894736842105263
PN02453,98.68421052631578,98.68421052631578,13.157894736842104,97.36842105263158,2.631578947368421,1.3157894736842104,5.263157894736842,77.63157894736842,100.0,98.68421052631578,3.947368421052632,36.84210526315789,36.84210526315789,60.526315789473685,2.631578947368421,86.8421052631579,85.52631578947368,82.89473684210526,43.42105263157895,72.36842105263158,53.94736842105263,77.63157894736842,82.89473684210526,50.0,43.42105263157895,89.47368421052632,36.84210526315789,94.73684210526316,80.26315789473685,92.10526315789474,59.210526315789465,71.05263157894737,98.68421052631578,46.05263157894737,97.36842105263158,61.8421052631579,96.05263157894736,90.78947368421052,14.473684210526317,94.73684210526316,96.05263157894736,85.52631578947368,73.68421052631578,98.68421052631578,93.42105263157896,36.84210526315789,36.84210526315789,43.42105263157895,78.94736842105263,82.89473684210526,82.89473684210526,100.0,89.47368421052632,100.0,84.21052631578947,96.05263157894736,96.05263157894736,56.57894736842105,55.26315789473685,93.42105263157896,50.0,46.05263157894737,59.210526315789465,97.36842105263158,100.0,94.73684210526316,32.89473684210527,82.89473684210526,48.68421052631579,61.8421052631579,26.31578947368421,92.10526315789474,77.63157894736842,68.42105263157895,92.10526315789474,75.0,92.10526315789474,64.47368421052632,46.05263157894737,92.10526315789474,75.0,93.42105263157896,88.1578947368421,25.0,76.31578947368422,47.368421052631575,92.10526315789474,84.21052631578947,48.68421052631579,93.42105263157896,84.21052631578947,26.31578947368421,86.8421052631579,96.05263157894736,98.68421052631578,25.0,92.10526315789474,85.52631578947368,36.84210526315789,75.0,81.57894736842105,81.57894736842105,84.21052631578947,96.05263157894736,84.21052631578947,94.73684210526316,59.210526315789465,53.94736842105263,40.78947368421053,15.789473684210526,32.89473684210527,27.631578947368425,28.947368421052637,100.0,88.1578947368421,63.1578947368421,82.89473684210526,97.36842105263158,72.36842105263158,96.05263157894736,85.52631578947368,96.05263157894736,81.57894736842105,96.05263157894736,46.05263157894737,92.10526315789474,69.73684210526315,90.78947368421052
PN01055-0001,98.68421052631578,98.68421052631578,3.947368421052632,98.68421052631578,1.3157894736842104,1.3157894736842104,2.631578947368421,14.473684210526317,94.73684210526316,86.8421052631579,53.94736842105263,82.89473684210526,31.57894736842105,94.73684210526316,67.10526315789474,78.94736842105263,65.78947368421053,80.26315789473685,2.631578947368421,43.42105263157895,11.842105263157894,15.789473684210526,59.210526315789465,53.94736842105263,27.631578947368425,47.368421052631575,40.78947368421053,77.63157894736842,84.21052631578947,90.78947368421052,59.210526315789465,47.368421052631575,97.36842105263158,35.526315789473685,64.47368421052632,35.526315789473685,11.842105263157894,81.57894736842105,50.0,82.89473684210526,69.73684210526315,90.78947368421052,80.26315789473685,89.47368421052632,84.21052631578947,38.15789473684211,67.10526315789474,64.47368421052632,55.26315789473685,73.68421052631578,88.1578947368421,26.31578947368421,7.894736842105263,75.0,96.05263157894736,68.42105263157895,94.73684210526316,76.31578947368422,69.73684210526315,88.1578947368421,47.368421052631575,60.526315789473685,23.684210526315788,52.63157894736842,60.526315789473685,93.42105263157896,27.631578947368425,51.31578947368421,25.0,52.63157894736842,6.578947368421052,36.84210526315789,57.89473684210527,48.68421052631579,51.31578947368421,60.526315789473685,23.684210526315788,76.31578947368422,30.26315789473684,94.73684210526316,31.57894736842105,81.57894736842105,93.42105263157896,88.1578947368421,59.210526315789465,85.52631578947368,82.89473684210526,90.78947368421052,61.8421052631579,82.89473684210526,94.73684210526316,47.368421052631575,15.789473684210526,64.47368421052632,81.57894736842105,34.21052631578947,14.473684210526317,89.47368421052632,67.10526315789474,67.10526315789474,88.1578947368421,50.0,73.68421052631578,94.73684210526316,97.36842105263158,18.421052631578945,25.0,98.68421052631578,39.47368421052632,88.1578947368421,46.05263157894737,94.73684210526316,53.94736842105263,100.0,94.73684210526316,52.63157894736842,34.21052631578947,64.47368421052632,72.36842105263158,88.1578947368421,38.15789473684211,67.10526315789474,44.73684210526316,78.94736842105263,75.0,77.63157894736842,86.8421052631579,21.052631578947366
PN03460,98.68421052631578,97.36842105263158,17.105263157894736,100.0,3.947368421052632,0.0,2.631578947368421,2.631578947368421,100.0,43.42105263157895,32.89473684210527,15.789473684210526,30.26315789473684,73.68421052631578,31.57894736842105,55.26315789473685,92.10526315789474,44.73684210526316,27.631578947368425,25.0,30.26315789473684,42.10526315789473,81.57894736842105,7.894736842105263,11.842105263157894,46.05263157894737,81.57894736842105,89.47368421052632,51.31578947368421,55.26315789473685,47.368421052631575,22.36842105263158,88.1578947368421,42.10526315789473,11.842105263157894,36.84210526315789,67.10526315789474,80.26315789473685,50.0,30.26315789473684,81.57894736842105,38.15789473684211,34.21052631578947,21.052631578947366,84.21052631578947,36.84210526315789,21.052631578947366,56.57894736842105,30.26315789473684,25.0,73.68421052631578,46.05263157894737,69.73684210526315,89.47368421052632,59.210526315789465,93.42105263157896,67.10526315789474,42.10526315789473,78.94736842105263,42.10526315789473,44.73684210526316,19.73684210526316,25.0,72.36842105263158,89.47368421052632,39.47368421052632,25.0,100.0,40.78947368421053,92.10526315789474,71.05263157894737,60.526315789473685,56.57894736842105,27.631578947368425,43.42105263157895,52.63157894736842,76.31578947368422,78.94736842105263,18.421052631578945,63.1578947368421,55.26315789473685,85.52631578947368,78.94736842105263,28.947368421052637,40.78947368421053,67.10526315789474,21.052631578947366,63.1578947368421,30.26315789473684,98.68421052631578,25.0,90.78947368421052,73.68421052631578,75.0,82.89473684210526,9.210526315789473,84.21052631578947,2.631578947368421,46.05263157894737,42.10526315789473,88.1578947368421,92.10526315789474,44.73684210526316,53.94736842105263,51.31578947368421,84.21052631578947,25.0,98.68421052631578,21.052631578947366,2.631578947368421,65.78947368421053,17.105263157894736,18.421052631578945,61.8421052631579,43.42105263157895,40.78947368421053,22.36842105263158,80.26315789473685,65.78947368421053,9.210526315789473,42.10526315789473,50.0,65.78947368421053,39.47368421052632,25.0,3.947368421052632,67.10526315789474,72.36842105263158
PN03630,98.68421052631578,80.26315789473685,18.421052631578945,80.26315789473685,5.263157894736842,1.3157894736842104,2.631578947368421,0.0,98.68421052631578,97.36842105263158,35.526315789473685,17.105263157894736,23.684210526315788,92.10526315789474,1.3157894736842104,50.0,73.68421052631578,65.78947368421053,13.157894736842104,36.84210526315789,14.473684210526317,1.3157894736842104,32.89473684210527,39.47368421052632,61.8421052631579,80.26315789473685,9.210526315789473,94.73684210526316,80.26315789473685,92.10526315789474,44.73684210526316,98.68421052631578,85.52631578947368,2.631578947368421,44.73684210526316,36.84210526315789,1.3157894736842104,36.84210526315789,23.684210526315788,68.42105263157895,60.526315789473685,13.157894736842104,47.368421052631575,61.8421052631579,71.05263157894737,72.36842105263158,65.78947368421053,15.789473684210526,96.05263157894736,55.26315789473685,64.47368421052632,19.73684210526316,1.3157894736842104,73.68421052631578,59.210526315789465,81.57894736842105,97.36842105263158,53.94736842105263,57.89473684210527,59.210526315789465,67.10526315789474,89.47368421052632,7.894736842105263,28.947368421052637,92.10526315789474,15.789473684210526,32.89473684210527,90.78947368421052,15.789473684210526,47.368421052631575,80.26315789473685,85.52631578947368,90.78947368421052,14.473684210526317,84.21052631578947,32.89473684210527,9.210526315789473,32.89473684210527,94.73684210526316,81.57894736842105,51.31578947368421,98.68421052631578,0.0,55.26315789473685,32.89473684210527,97.36842105263158,51.31578947368421,82.89473684210526,64.47368421052632,97.36842105263158,10.526315789473683,46.05263157894737,7.894736842105263,77.63157894736842,94.73684210526316,97.36842105263158,0.0,30.26315789473684,56.57894736842105,34.21052631578947,98.68421052631578,69.73684210526315,48.68421052631579,100.0,82.89473684210526,2.631578947368421,94.73684210526316,81.57894736842105,42.10526315789473,32.89473684210527,50.0,71.05263157894737,77.63157894736842,52.63157894736842,85.52631578947368,43.42105263157895,3.947368421052632,67.10526315789474,89.47368421052632,35.526315789473685,65.78947368421053,5.263157894736842,26.31578947368421,28.947368421052637,65.78947368421053,14.473684210526317,44.73684210526316,2.631578947368421
PN02619,94.73684210526316,78.94736842105263,22.36842105263158,100.0,1.3157894736842104,5.263157894736842,14.473684210526317,25.0,98.68421052631578,92.10526315789474,34.21052631578947,28.947368421052637,32.89473684210527,84.21052631578947,15.789473684210526,76.31578947368422,82.89473684210526,14.473684210526317,14.473684210526317,5.263157894736842,11.842105263157894,63.1578947368421,61.8421052631579,31.57894736842105,43.42105263157895,65.78947368421053,14.473684210526317,61.8421052631579,19.73684210526316,10.526315789473683,36.84210526315789,57.89473684210527,94.73684210526316,21.052631578947366,72.36842105263158,53.94736842105263,89.47368421052632,31.57894736842105,7.894736842105263,39.47368421052632,9.210526315789473,43.42105263157895,23.684210526315788,88.1578947368421,90.78947368421052,22.36842105263158,22.36842105263158,59.210526315789465,55.26315789473685,73.68421052631578,82.89473684210526,15.789473684210526,68.42105263157895,68.42105263157895,63.1578947368421,67.10526315789474,61.8421052631579,47.368421052631575,67.10526315789474,9.210526315789473,75.0,60.526315789473685,78.94736842105263,69.73684210526315,71.05263157894737,34.21052631578947,56.57894736842105,97.36842105263158,46.05263157894737,84.21052631578947,55.26315789473685,77.63157894736842,94.73684210526316,76.31578947368422,43.42105263157895,60.526315789473685,80.26315789473685,36.84210526315789,68.42105263157895,73.68421052631578,14.473684210526317,67.10526315789474,72.36842105263158,28.947368421052637,57.89473684210527,82.89473684210526,67.10526315789474,82.89473684210526,40.78947368421053,80.26315789473685,75.0,18.421052631578945,80.26315789473685,11.842105263157894,82.89473684210526,56.57894736842105,73.68421052631578,60.526315789473685,52.63157894736842,57.89473684210527,27.631578947368425,92.10526315789474,42.10526315789473,77.63157894736842,60.526315789473685,85.52631578947368,57.89473684210527,80.26315789473685,56.57894736842105,38.15789473684211,47.368421052631575,89.47368421052632,89.47368421052632,17.105263157894736,56.57894736842105,50.0,92.10526315789474,60.526315789473685,64.47368421052632,68.42105263157895,42.10526315789473,96.05263157894736,86.8421052631579,28.947368421052637,39.47368421052632,72.36842105263158,46.05263157894737,82.89473684210526
PN00373,98.68421052631578,97.36842105263158,18.421052631578945,100.0,3.947368421052632,3.947368421052632,2.631578947368421,48.68421052631579,100.0,94.73684210526316,39.47368421052632,75.0,40.78947368421053,88.1578947368421,57.89473684210527,85.52631578947368,100.0,78.94736842105263,46.05263157894737,38.15789473684211,53.94736842105263,77.63157894736842,93.42105263157896,11.842105263157894,90.78947368421052,52.63157894736842,52.63157894736842,100.0,51.31578947368421,84.21052631578947,75.0,73.68421052631578,98.68421052631578,21.052631578947366,65.78947368421053,64.47368421052632,78.94736842105263,94.73684210526316,51.31578947368421,75.0,73.68421052631578,43.42105263157895,86.8421052631579,98.68421052631578,98.68421052631578,36.84210526315789,63.1578947368421,65.78947368421053,73.68421052631578,92.10526315789474,93.42105263157896,78.94736842105263,69.73684210526315,94.73684210526316,65.78947368421053,96.05263157894736,96.05263157894736,78.94736842105263,27.631578947368425,59.210526315789465,96.05263157894736,40.78947368421053,94.73684210526316,96.05263157894736,100.0,78.94736842105263,82.89473684210526,61.8421052631579,76.31578947368422,86.8421052631579,89.47368421052632,50.0,98.68421052631578,88.1578947368421,85.52631578947368,86.8421052631579,94.73684210526316,81.57894736842105,77.63157894736842,98.68421052631578,73.68421052631578,85.52631578947368,85.52631578947368,61.8421052631579,80.26315789473685,100.0,97.36842105263158,97.36842105263158,85.52631578947368,98.68421052631578,94.73684210526316,65.78947368421053,78.94736842105263,92.10526315789474,92.10526315789474,40.78947368421053,78.94736842105263,100.0,28.947368421052637,80.26315789473685,96.05263157894736,93.42105263157896,73.68421052631578,96.05263157894736,71.05263157894737,84.21052631578947,69.73684210526315,98.68421052631578,85.52631578947368,59.210526315789465,92.10526315789474,94.73684210526316,89.47368421052632,92.10526315789474,67.10526315789474,40.78947368421053,84.21052631578947,92.10526315789474,94.73684210526316,100.0,38.15789473684211,96.05263157894736,96.05263157894736,97.36842105263158,78.94736842105263,94.73684210526316,100.0,80.26315789473685
